Calculated preview path: 
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/singing_in_the_rain.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/character_design.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/character_design.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/aurora.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/aurora.png
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/binah__the_free_flowing.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/binah__the_free_flowing.png
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/caera.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/caera.png
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/painting_study_by_yulj.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/painting_study_by_yulj.png
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/mikeinel.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/mikeinel.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/raid_hunter.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/raid_hunter.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/hairpin.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/hairpin.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/Ddddddd.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Ddddddd.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/psychic_in_fantasy_world.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/psychic_in_fantasy_world.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/moon.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/moon.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/pet_lover.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/pet_lover.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/hanako_portrait.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/hanako_portrait.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/kelsey.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/kelsey.png
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/sailor_moon_redraw.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/sailor_moon_redraw.png
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/silver_hair.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/silver_hair.png
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/baby_owl.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/baby_owl.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/the_rose.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/the_rose.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/space_police_concept.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/space_police_concept.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/doodle.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/doodle.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Profile_Pictures/dreamy_by_gloomilygray_dg2g16s-pre.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/dreamy_by_gloomilygray_dg2g16s-pre.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/1image-asset.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/1image-asset.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/image.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/image.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/image-asset.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/image-asset.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/ssHUDSONYARD.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/ssHUDSONYARD.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/ZBARforsqaurespace.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/ZBARforsqaurespace.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/image1.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/image1.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/Rockerfellersquarespace.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Rockerfellersquarespace.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/ssTWILIGHT.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/ssTWILIGHT.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/TRANSAMERICAsquarespace.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/TRANSAMERICAsquarespace.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/ssCHICAGOINTHERAINhires.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/ssCHICAGOINTHERAINhires.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/SSBRYANTPARK.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/SSBRYANTPARK.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/ssZHJPEG.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/ssZHJPEG.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/image2.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/image2.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/image-asset2.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/image-asset2.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/ssLAKESTREET.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/ssLAKESTREET.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/image-asset.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/image-asset.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/CATCHINGFIRE2016email.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/CATCHINGFIRE2016email.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/CENTRALCAMERAsqauresapce.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/CENTRALCAMERAsqauresapce.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/EveninginParissquarespace.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/EveninginParissquarespace.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/pier17squarespace.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/pier17squarespace.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/NYC6AMsquarespace.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/NYC6AMsquarespace.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/NEW-YORK-REFLECTIONSsqaurespoace.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/NEW-YORK-REFLECTIONSsqaurespoace.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Paintings/CAROUSELsmallsqaurespace.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/CAROUSELsmallsqaurespace.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-NHM-II.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-NHM-II.png
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Preparatory-Drawing-for-59st-Bridge.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Preparatory-Drawing-for-59st-Bridge.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Preparatory-Drawing-for-Eiffel-V.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Preparatory-Drawing-for-Eiffel-V.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Preparatory-Drawing-for-Chicago-in-the-Rain.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Preparatory-Drawing-for-Chicago-in-the-Rain.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Preparatory-Drawing-for-NYC-6AM.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Preparatory-Drawing-for-NYC-6AM.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Preparatory-Drawing-for-Transamerica.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Preparatory-Drawing-for-Transamerica.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Preparatory-Drawing-for-Sliding-Doors.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Preparatory-Drawing-for-Sliding-Doors.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Preparatory-Drawing-for-Oculus.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Preparatory-Drawing-for-Oculus.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Preparatory-Drawing-for-Delmonicos.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Preparatory-Drawing-for-Delmonicos.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Preparatory-Drawing-for-Mandarin-Oriental.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Preparatory-Drawing-for-Mandarin-Oriental.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Preparatory-drawing-for-Hudson-Yards.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Preparatory-drawing-for-Hudson-Yards.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-NHM.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-NHM.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Depot.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Depot.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-Morning-in-Vienna.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-Morning-in-Vienna.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Inverted_Drawing/Inverted-AIDA.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Inverted-AIDA.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Morning-in-Vienna.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Morning-in-Vienna.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/NHM-II.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/NHM-II.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/NHM.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/NHM.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/AIDA.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/AIDA.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Depot.jpeg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Depot.jpeg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Preparatory-drawing-for-Hudson-Yards.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Preparatory-drawing-for-Hudson-Yards.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Preparatory-Drawing-for-Mandarin-Oriental.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Preparatory-Drawing-for-Mandarin-Oriental.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Preparatory-Drawing-for-Oculus.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Preparatory-Drawing-for-Oculus.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Preparatory-Drawing-for-Transamerica.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Preparatory-Drawing-for-Transamerica.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Preparatory-Drawing-for-Delmonicos.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Preparatory-Drawing-for-Delmonicos.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Preparatory-Drawing-for-Sliding-Doors.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Preparatory-Drawing-for-Sliding-Doors.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Preparatory-Drawing-for-NYC-6AM.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Preparatory-Drawing-for-NYC-6AM.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Preparatory-Drawing-for-Chicago-in-the-Rain.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Preparatory-Drawing-for-Chicago-in-the-Rain.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Preparatory-Drawing-for-59st-Bridge.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Preparatory-Drawing-for-59st-Bridge.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Nathan_Walsh_Drawing/Preparatory-Drawing-for-Eiffel-V.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Preparatory-Drawing-for-Eiffel-V.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-1.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-1.png
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-2.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-2.png
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-3.png
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-3.png
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-4.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-4.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-5.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-5.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-6.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-6.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-7.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-7.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-8.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-8.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-9.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-9.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-10.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-10.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-11.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-11.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Person-2x3/Baka_Arts_2x3-Person-12.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Baka_Arts_2x3-Person-12.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Betta Fish/Betta-Fish-13.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Betta-Fish-13.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Betta Fish/Betta-Fish-17.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Betta-Fish-17.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Betta Fish/Betta-Fish-16.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Betta-Fish-16.jpg
Checking preview for: /home/iori/Pictures/Wallpapers/Betta Fish/Betta-Fish-10.jpg
Preview already exists: /home/iori/Pictures/Wallpapers/.previews/Betta-Fish-10.jpg
